timestamp, pose_x, pose_y, velocity_x, velocity_y, angle
4.96667,16.878,0.000124016,4.65001,3.46453e-08,7.45058e-09
5,17.033,0.000124018,4.58335,3.41486e-08,7.45058e-09
5.03333,17.1858,0.000124019,4.51668,3.36519e-08,7.45058e-09
5.06667,17.3363,0.00012402,4.45001,3.31552e-08,7.45058e-09
5.1,17.4846,0.000124021,4.38335,3.26585e-08,7.45058e-09
5.13333,17.6308,0.000124022,4.31668,3.21618e-08,7.45058e-09
5.16667,17.7746,0.000124023,4.25001,3.16651e-08,7.45058e-09
5.2,17.9163,0.000124024,4.18335,3.11684e-08,7.45058e-09
5.23333,18.0558,0.000124025,4.11668,3.06717e-08,7.45058e-09
5.26667,18.193,0.000124026,4.05001,3.01749e-08,7.45058e-09
5.3,18.328,0.000124027,3.98335,2.96782e-08,7.45058e-09
5.33333,18.4608,0.000124028,3.91668,2.91815e-08,7.45058e-09
5.36667,18.5913,0.000124029,3.85001,2.86848e-08,7.45058e-09
5.4,18.7196,0.00012403,3.78335,2.81881e-08,7.45058e-09
5.43333,18.8458,0.000124031,3.71668,2.76914e-08,7.45058e-09
5.46667,18.9696,0.000124032,3.65001,2.71947e-08,7.45058e-09
5.5,19.0913,0.000124033,3.58335,2.6698e-08,7.45058e-09
5.53333,19.2108,0.000124034,3.51668,2.62013e-08,7.45058e-09
5.56667,19.328,0.000124035,3.45001,2.57046e-08,7.45058e-09
5.6,19.443,0.000124035,3.38335,2.52079e-08,7.45058e-09
5.63333,19.5558,0.000124036,3.31668,2.47112e-08,7.45058e-09
5.66667,19.6663,0.000124037,3.25001,2.42145e-08,7.45058e-09
5.7,19.7746,0.000124038,3.18335,2.37178e-08,7.45058e-09
5.73333,19.8808,0.000124039,3.11668,2.32211e-08,7.45058e-09
5.76667,19.9847,0.00012404,3.05001,2.27244e-08,7.45058e-09
5.8,20.0863,0.00012404,2.98335,2.22277e-08,7.45058e-09
5.83333,20.1858,0.000124041,2.91668,2.1731e-08,7.45058e-09
5.86667,20.283,0.000124042,2.85001,2.12343e-08,7.45058e-09
5.9,20.378,0.000124042,2.78335,2.07376e-08,7.45058e-09
5.93333,20.4708,0.000124043,2.71668,2.02409e-08,7.45058e-09
5.96667,20.5613,0.000124044,2.65001,1.97441e-08,7.45058e-09
6,20.6497,0.000124044,2.58335,1.92474e-08,7.45058e-09
6.03333,20.7358,0.000124045,2.51668,1.87507e-08,7.45058e-09
6.06667,20.8197,0.000124046,2.45001,1.8254e-08,7.45058e-09
6.1,20.9013,0.000124046,2.38335,1.77573e-08,7.45058e-09
6.13333,20.9808,0.000124047,2.31668,1.72606e-08,7.45058e-09
6.16667,21.058,0.000124048,2.25001,1.67639e-08,7.45058e-09
6.2,21.133,0.000124048,2.18335,1.62672e-08,7.45058e-09
6.23333,21.2058,0.000124049,2.11668,1.57705e-08,7.45058e-09
6.26667,21.2763,0.000124049,2.05001,1.52738e-08,7.45058e-09
6.3,21.3447,0.00012405,1.98335,1.47771e-08,7.45058e-09
6.33333,21.4108,0.00012405,1.91668,1.42804e-08,7.45058e-09
6.36667,21.4747,0.000124051,1.85001,1.37837e-08,7.45058e-09
6.4,21.5363,0.000124051,1.78335,1.3287e-08,7.45058e-09
6.43333,21.5958,0.000124052,1.71668,1.27903e-08,7.45058e-09
6.46667,21.653,0.000124052,1.65001,1.22936e-08,7.45058e-09
6.5,21.708,0.000124052,1.58335,1.17969e-08,7.45058e-09
6.53333,21.7608,0.000124053,1.51668,1.13002e-08,7.45058e-09
6.56667,21.8113,0.000124053,1.45001,1.08034e-08,7.45058e-09
6.6,21.8597,0.000124053,1.38335,1.03067e-08,7.45058e-09
6.63333,21.9058,0.000124054,1.31668,9.81004e-09,7.45058e-09
6.66667,21.9497,0.000124054,1.25001,9.31333e-09,7.45058e-09
6.7,21.9913,0.000124054,1.18335,8.81663e-09,7.45058e-09
6.73333,22.0308,0.000124055,1.11668,8.31992e-09,7.45058e-09
6.76667,22.068,0.000124055,1.05001,7.82321e-09,7.45058e-09
6.8,22.103,0.000124055,0.983347,7.32651e-09,7.45058e-09
6.83333,22.1358,0.000124056,0.916681,6.8298e-09,7.45058e-09
6.86667,22.1663,0.000124056,0.850014,6.3331e-09,7.45058e-09
6.9,22.1947,0.000124056,0.783347,5.83639e-09,7.45058e-09
6.93333,22.2208,0.000124056,0.716681,5.33969e-09,7.45058e-09
6.96667,22.2447,0.000124056,0.650014,4.84298e-09,7.45058e-09
7,22.2663,0.000124057,0.583347,4.34628e-09,7.45058e-09
7.03333,22.2858,0.000124057,0.516681,3.84957e-09,7.45058e-09
7.06667,22.303,0.000124057,0.450014,3.35287e-09,7.45058e-09
7.1,22.318,0.000124057,0.383348,2.85616e-09,7.45058e-09
7.13333,22.3308,0.000124057,0.316681,2.35946e-09,7.45058e-09
7.16667,22.3413,0.000124057,0.250014,1.86275e-09,7.45058e-09
7.2,22.3497,0.000124057,0.183348,1.36605e-09,7.45058e-09
7.23333,22.3558,0.000124057,0.116681,8.6934e-10,7.45058e-09
7.26667,22.3597,0.000124057,0.0500142,3.72635e-10,7.45058e-09
7.3,22.3613,0.000124057,-0.0166525,-1.24071e-10,7.45058e-09
7.33333,22.3608,0.000124057,-0.0833192,-6.20776e-10,7.45058e-09
7.36667,22.358,0.000124057,-0.149986,-1.11748e-09,7.45058e-09
7.4,22.353,0.000124057,-0.216652,-1.61419e-09,7.45058e-09
7.43333,22.3458,0.000124057,-0.283319,-2.11089e-09,7.45058e-09
7.46667,22.3363,0.000124057,-0.349986,-2.6076e-09,7.45058e-09
7.5,22.3247,0.000124057,-0.416652,-3.1043e-09,7.45058e-09
7.53333,22.3108,0.000124057,-0.483319,-3.60101e-09,7.45058e-09
7.56667,22.2947,0.000124057,-0.549986,-4.09771e-09,7.45058e-09
7.6,22.2763,0.000124057,-0.616652,-4.59442e-09,7.45058e-09
7.63333,22.2558,0.000124056,-0.683319,-5.09112e-09,7.45058e-09
7.66667,22.233,0.000124056,-0.749986,-5.58783e-09,7.45058e-09
7.7,22.208,0.000124056,-0.816652,-6.08454e-09,7.45058e-09
7.73333,22.1808,0.000124056,-0.883319,-6.58124e-09,7.45058e-09
7.76667,22.1513,0.000124056,-0.949986,-7.07795e-09,7.45058e-09
7.8,22.1197,0.000124055,-1.01665,-7.57465e-09,7.45058e-09
7.83333,22.0858,0.000124055,-1.08332,-8.07136e-09,7.45058e-09
7.86667,22.0497,0.000124055,-1.14999,-8.56806e-09,7.45058e-09
7.9,22.0113,0.000124055,-1.21665,-9.06477e-09,7.45058e-09
7.93333,21.9708,0.000124054,-1.28332,-9.56147e-09,7.45058e-09
7.96667,21.928,0.000124054,-1.34999,-1.00582e-08,7.45058e-09
8,21.883,0.000124054,-1.41665,-1.05549e-08,7.45058e-09
8.03333,21.8358,0.000124053,-1.48332,-1.10516e-08,7.45058e-09
8.06667,21.7863,0.000124053,-1.54999,-1.15483e-08,7.45058e-09
8.1,21.7347,0.000124053,-1.61665,-1.2045e-08,7.45058e-09
8.13333,21.6808,0.000124052,-1.68332,-1.25417e-08,7.45058e-09
8.16667,21.6247,0.000124052,-1.74999,-1.30384e-08,7.45058e-09
8.2,21.5664,0.000124051,-1.81665,-1.35351e-08,7.45058e-09
8.23333,21.5058,0.000124051,-1.88332,-1.40318e-08,7.45058e-09
8.26667,21.443,0.00012405,-1.94999,-1.45285e-08,7.45058e-09
8.3,21.378,0.00012405,-2.01665,-1.50252e-08,7.45058e-09
8.33333,21.3108,0.000124049,-2.08332,-1.55219e-08,7.45058e-09
8.36667,21.2414,0.000124049,-2.14999,-1.60186e-08,7.45058e-09
8.4,21.1697,0.000124048,-2.21665,-1.65154e-08,7.45058e-09
8.43333,21.0958,0.000124048,-2.28332,-1.70121e-08,7.45058e-09
8.46667,21.0197,0.000124047,-2.34999,-1.75088e-08,7.45058e-09
8.5,20.9414,0.000124047,-2.41665,-1.80055e-08,7.45058e-09
8.53333,20.8608,0.000124046,-2.48332,-1.85022e-08,7.45058e-09
8.56667,20.778,0.000124045,-2.54999,-1.89989e-08,7.45058e-09
8.6,20.693,0.000124045,-2.61665,-1.94956e-08,7.45058e-09
8.63333,20.6058,0.000124044,-2.68332,-1.99923e-08,7.45058e-09
8.66667,20.5164,0.000124043,-2.74999,-2.0489e-08,7.45058e-09
8.7,20.4247,0.000124043,-2.81665,-2.09857e-08,7.45058e-09
8.73333,20.3308,0.000124042,-2.88332,-2.14824e-08,7.45058e-09
8.76667,20.2347,0.000124041,-2.94999,-2.19791e-08,7.45058e-09
8.8,20.1364,0.000124041,-3.01665,-2.24758e-08,7.45058e-09
8.83333,20.0358,0.00012404,-3.08332,-2.29725e-08,7.45058e-09
8.86667,19.933,0.000124039,-3.14999,-2.34692e-08,7.45058e-09
8.9,19.828,0.000124038,-3.21665,-2.39659e-08,7.45058e-09
8.93333,19.7208,0.000124038,-3.28332,-2.44626e-08,7.45058e-09
8.96667,19.6114,0.000124037,-3.34999,-2.49593e-08,7.45058e-09
9,19.4997,0.000124036,-3.41665,-2.5456e-08,7.45058e-09
9.03333,19.3858,0.000124035,-3.48332,-2.59527e-08,7.45058e-09
9.06667,19.2697,0.000124034,-3.54999,-2.64495e-08,7.45058e-09
9.1,19.1514,0.000124033,-3.61665,-2.69462e-08,7.45058e-09
9.13333,19.0308,0.000124032,-3.68332,-2.74429e-08,7.45058e-09
9.16667,18.908,0.000124031,-3.74998,-2.79396e-08,7.45058e-09
9.2,18.783,0.000124031,-3.81665,-2.84363e-08,7.45058e-09
9.23333,18.6558,0.00012403,-3.88332,-2.8933e-08,7.45058e-09
9.26667,18.5264,0.000124029,-3.94998,-2.94297e-08,7.45058e-09
9.3,18.3947,0.000124028,-4.01665,-2.99264e-08,7.45058e-09
9.33333,18.2608,0.000124027,-4.08332,-3.04231e-08,7.45058e-09
9.36667,18.1247,0.000124026,-4.14998,-3.09198e-08,7.45058e-09
9.4,17.9864,0.000124025,-4.21665,-3.14165e-08,7.45058e-09
9.43333,17.8458,0.000124024,-4.28332,-3.19132e-08,7.45058e-09
9.46667,17.703,0.000124023,-4.34998,-3.24099e-08,7.45058e-09
9.5,17.558,0.000124021,-4.41665,-3.29066e-08,7.45058e-09
9.53333,17.4108,0.00012402,-4.48332,-3.34033e-08,7.45058e-09
9.56667,17.2614,0.000124019,-4.54998,-3.39e-08,7.45058e-09
9.6,17.1097,0.000124018,-4.61665,-3.43967e-08,7.45058e-09
9.63333,16.9558,0.000124017,-4.68332,-3.48934e-08,7.45058e-09
9.66667,16.7997,0.000124016,-4.74998,-3.53901e-08,7.45058e-09
9.7,16.6414,0.000124015,-4.81665,-3.58868e-08,7.45058e-09
9.73333,16.4808,0.000124013,-4.88332,-3.63836e-08,7.45058e-09
9.76667,16.318,0.000124012,-4.94998,-3.68803e-08,7.45058e-09
9.8,16.153,0.000124011,-5.01665,-3.7377e-08,7.45058e-09
9.83333,15.9858,0.00012401,-5.08332,-3.78737e-08,7.45058e-09
9.86667,15.8164,0.000124008,-5.14998,-3.83704e-08,7.45058e-09
9.9,15.6447,0.000124007,-5.21665,-3.88671e-08,7.45058e-09
9.93333,15.4708,0.000124006,-5.28332,-3.93638e-08,7.45058e-09
9.96667,15.2947,0.000124005,-5.34998,-3.98605e-08,7.45058e-09
