timestamp, pose_x, pose_y
6.733333000,-4.41389,-4.08155
6.766666000,-4.33559,-4.0767
6.800000000,-4.22187,-4.05409
6.833333000,-4.14645,-4.05555
6.866666000,-4.09152,-4.06933
6.900000000,-4.01427,-4.07948
6.933333000,-3.92227,-4.08329
6.966666000,-3.82809,-4.08973
7.000000000,-3.7261,-4.08059
7.033333000,-3.62969,-4.07915
7.066666000,-3.53318,-4.09029
7.100000000,-3.43243,-4.09535
7.133333000,-3.33144,-4.10758
7.166666000,-3.22137,-4.10841
7.200000000,-3.10157,-4.11611
7.233333000,-2.99566,-4.12614
7.266666000,-2.88417,-4.13936
7.300000000,-2.75645,-4.15478
7.333333000,-2.62914,-4.15994
7.366666000,-2.50484,-4.1641
7.400000000,-2.36895,-4.17361
7.433333000,-2.07499,-3.99189
7.466666000,-1.97746,-4.00686
7.500000000,-1.84687,-4.02396
7.533333000,-1.71952,-4.04447
7.566666000,-1.56403,-4.0571
7.600000000,-1.4236,-4.06475
7.633333000,-1.25798,-4.07454
7.666666000,-1.09478,-4.07352
7.700000000,-0.925636,-4.07335
7.733333000,-0.746199,-4.07398
7.766666000,-0.584397,-4.07422
7.800000000,-0.41024,-4.07699
7.833333000,-0.228952,-4.06718
7.866666000,-0.0322754,-4.06039
7.900000000,0.172566,-4.04643
7.933333000,0.342856,-4.02991
7.966666000,0.560005,-4.00512
8.000000000,0.819121,-3.98626
8.033333000,1.00007,-3.98035
8.066666000,1.17307,-3.97218
8.100000000,1.3755,-3.9697
8.133333000,1.57035,-3.94443
8.166666000,1.74455,-3.94522
8.200000000,1.93796,-3.92606
8.233333000,2.15759,-3.93505
8.266666000,2.33962,-3.92689
8.300000000,2.55889,-3.93624
8.333333000,2.72855,-3.9171
8.366666000,2.95952,-3.96055
8.400000000,3.12628,-3.95594
8.433333000,3.34295,-3.97506
8.466666000,3.51761,-3.95111
8.500000000,3.73025,-3.95134
8.533333000,3.88219,-3.9107
8.566666000,4.11335,-3.94099
8.600000000,4.27759,-3.92493
8.633333000,4.48342,-3.92465
8.666666000,4.66032,-3.90877
8.700000000,4.88219,-3.92275
8.733333000,5.05303,-3.90824
8.766666000,5.27902,-3.92277
8.800000000,5.44355,-3.90076
8.833333000,5.66133,-3.90985
8.866666000,5.86671,-3.92038
8.900000000,6.03422,-3.8947
8.933333000,6.25681,-3.89769
8.966666000,6.47111,-3.89502
9.000000000,6.66053,-3.91314
9.033333000,6.84181,-3.91215
9.066666000,7.0491,-3.9039
9.100000000,7.26587,-3.92784
9.133333000,7.43719,-3.92351
9.166666000,7.64553,-3.92226
9.200000000,7.85157,-3.91432
9.233333000,8.05934,-3.92368
9.266666000,8.23767,-3.92299
9.300000000,8.43705,-3.9162
9.333333000,8.63911,-3.90612
9.366666000,9.00447,-3.98714
9.400000000,9.15968,-3.98527
9.433333000,9.36982,-3.98861
9.466666000,9.57691,-3.99666
9.500000000,9.79518,-3.99631
9.533333000,10.0023,-3.97539
9.566666000,10.1662,-3.98207
9.600000000,10.3868,-3.98395
9.633333000,10.5852,-3.9825
9.666666000,10.8017,-3.97681
9.700000000,10.9995,-3.97411
9.733333000,11.2016,-3.98538
9.766666000,11.3618,-3.99337
9.800000000,11.5611,-4.01512
9.833333000,11.7697,-4.01941
9.866666000,11.9808,-4.03028
9.900000000,12.1885,-4.03296
9.933333000,12.3907,-4.03587
9.966666000,12.6035,-3.97934
